prompt,seed,step,cfg,sampler,width,height,user_name,timestamp,image_nsfw,prompt_nsfw
photo of a cute green creature with a cat face and a caterpillar body ,771447568,50,7,k_lms,512,512,abc0fa0e2f49f8ad4bea0abb6470ebf7d9023fa2c18a3ee319a2a89f35327847,2022-08-14 01:14:00+00:00,0.034305796,0.003230517
drawing made by a writer of an ambition he has in the margins of a textbook ,2388002020,50,7,k_lms,512,512,fec3b29e38f24876b79948e7ddba7697f9a04f1b36b4361fe5cbab5b06e22578,2022-08-14 01:14:00+00:00,0.064574473,0.000706932
a cute happy baby sitting inside a pumpkin. beautiful cute highly detailed face. halloween themed painting by artgerm and greg rutkowski. ,1481938093,130,7,k_lms,512,512,c8bac403c15b4795ecf4ec41b4addf5fb5013fc730229c5c6f9729cef1a38761,2022-08-14 01:14:00+00:00,0.047443851828575134,0.004333793
a beautiful renaissance painted portrait of super - mario!! ,687395157,50,7,ddim,512,512,dda858f3f4a14d3960d5294d24f2ac564b4584a6fef78805f3dbbc85470c2abc,2022-08-14 01:15:00+00:00,0.093095489,0.003702902
"close up 3 d toy garuda as funco toy, war cry, plastic, sss, octane 4 k render, studio lighting, artstation, cyan photographic backdrop, 1 0 5 mm, f 2. 8 aperture ",2053534202,150,7,k_lms,512,512,1ee0a604397be663e16f0932f4b26174c935eefef7a3144722bb1a7b0d051d98,2022-08-14 01:16:00+00:00,0.36050599813461304,0.001690934
"a collection of abstract objects, illustration by john james audubon circa 1 8 3 8 ",2495371245,150,7,k_lms,576,1024,4596a7e724da0b2a96f59ac5b3fb4a1f05b9234fbe8638c96b83e706634e6114,2022-08-14 01:16:00+00:00,0.13078199326992035,0.000315946
"young beautiful african - american woman with vibrant pink hair, sleeping in her bed with the tv on in the background, realistic studio quality photo ",3252606466,50,7,k_lms,512,512,117c1b7987c4233c8a073d6a22bcc54717fde20d2798410eae2f594c5756d1ac,2022-08-14 01:16:00+00:00,0.9273574352264404,0.003593027
a beautiful renaissance painted portrait of super - mario!! as the ( ( ( ( ( ( ( ( ( ( ( ( ( ( mona lisa ) ) ) ) ) ) ) ) ) ) ) ) ) ) ,1608480705,50,7,ddim,512,512,dda858f3f4a14d3960d5294d24f2ac564b4584a6fef78805f3dbbc85470c2abc,2022-08-14 01:16:00+00:00,0.10122353583574295,0.002228848
"closeup of a spanish swallow bird in avila, golondrina, green fields, dawn, summer season, 4 k, midday light, concept art, by wlop, ilya kuvshinov, artgerm, krenz cushart, greg rutkowski, pixiv. cinematic dramatic atmosphere, sharp focus, volumetric lighting, cinematic lighting, studio quality ",2903144256,150,10,k_lms,512,512,6c5479ccdcb1e88bf4b3bf89276420769fba5f178c7a19670a1b65e56827cd04,2022-08-14 01:16:00+00:00,0.19923897087574005,0.000543593
"satirical cartoon by a writer, found doodled in the margins of a commonplace book ",1403928705,50,7,k_lms,512,512,fec3b29e38f24876b79948e7ddba7697f9a04f1b36b4361fe5cbab5b06e22578,2022-08-14 01:16:00+00:00,0.033845141530036926,0.001893318
"chromatic prism bird soaring between crystal trees, springtime, 3 d render ",611275562,100,10,k_lms,512,512,df778e253e6d32168eb22279a9776b3cde107cc82da05517dd6d114724918651,2022-08-14 01:16:00+00:00,0.048337794840335846,0.000269613
"photographic portrait of a stunningly beautiful renaissance female, white irises and dark eye makeup, in soft dreamy light at sunset, god rays, contemporary fashion shoot, by edward robert hughes, annie leibovitz and steve mccurry, david lazar, jimmy nelsson, breathtaking, 8 k resolution, extremely detailed, establishing shot, artistic, hyperrealistic, perfect face, octane render ",366276058,150,15,k_lms,512,512,89859448130ef9a2ebcd3249d8a728646acaead637d48da2dd68c69608d72f1d,2022-08-14 01:17:00+00:00,0.081259601,0.003282423
"satirical cartoon by a writer, found in the margins of a commonplace book ",4078557928,50,7,k_lms,512,512,fec3b29e38f24876b79948e7ddba7697f9a04f1b36b4361fe5cbab5b06e22578,2022-08-14 01:17:00+00:00,0.08884529,0.000489301
a beautiful renaissance painted portrait of super - mario!!!! as the ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( mona lisa ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ,3139392260,50,7,ddim,512,512,dda858f3f4a14d3960d5294d24f2ac564b4584a6fef78805f3dbbc85470c2abc,2022-08-14 01:17:00+00:00,0.19733305275440216,0.006592344
nhl logo detailed vector vikings ,3793524138,150,7,k_lms,512,512,bcef4cec7045692838644b6870d7582d84c4fc2066560cc09abf813c77fba687,2022-08-14 01:17:00+00:00,0.099586874,0.001214574
"spanish swallow birds flying in avila, golondrinas, green fields, dawn, summer season, 4 k, midday light, concept art, by wlop, ilya kuvshinov, artgerm, krenz cushart, greg rutkowski, pixiv. cinematic dramatic atmosphere, sharp focus, volumetric lighting, cinematic lighting, studio quality ",2685448297,150,10,k_lms,512,512,6c5479ccdcb1e88bf4b3bf89276420769fba5f178c7a19670a1b65e56827cd04,2022-08-14 01:18:00+00:00,0.049478944,0.000644255
"a woman, illustration by john james audubon circa 1 8 3 8 ",2841752947,150,7,k_lms,576,1024,4596a7e724da0b2a96f59ac5b3fb4a1f05b9234fbe8638c96b83e706634e6114,2022-08-14 01:18:00+00:00,0.11339852213859558,0.006796212
mentally retarded person draws sonic the hedgehog ,1634410903,50,7,k_lms,512,512,fec3b29e38f24876b79948e7ddba7697f9a04f1b36b4361fe5cbab5b06e22578,2022-08-14 01:18:00+00:00,0.077883124,0.5281558632850647
a beautiful renaissance painted portrait of super - mario!!!! as the ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( mona lisa ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ,1344177997,50,7,k_lms,512,512,dda858f3f4a14d3960d5294d24f2ac564b4584a6fef78805f3dbbc85470c2abc,2022-08-14 01:18:00+00:00,0.25954392552375793,0.006592344
"photographic portrait of a stunningly beautiful renaissance female in traditional sardinian dress, white irises and dark eye makeup, in soft dreamy light at sunset, god rays, contemporary fashion shoot, by edward robert hughes, annie leibovitz and steve mccurry, david lazar, jimmy nelsson, breathtaking, 8 k resolution, extremely detailed, establishing shot, artistic, hyperrealistic, perfect face, octane render ",2342100868,150,15,k_lms,512,512,89859448130ef9a2ebcd3249d8a728646acaead637d48da2dd68c69608d72f1d,2022-08-14 01:18:00+00:00,0.13359276950359344,0.002321217
"nba young boy, wearing a skirt, in a nail salon, holding a sword ",4171973012,50,7,k_lms,512,512,117c1b7987c4233c8a073d6a22bcc54717fde20d2798410eae2f594c5756d1ac,2022-08-14 01:18:00+00:00,0.2654396891593933,0.041868608
"the most beautiful futuristic bridge, reflexions, very high details by william turner art, greg rutkowski and alphonse mucha, trending on artstation, very very detailed, masterpiece ",2323890684,50,7,k_lms,512,512,3c594eac296a509fe98e489513add5f97f6a252e30a3667b87653a3140784cb3,2022-08-14 01:19:00+00:00,0.039045691,0.000344287
"spanish swallow birds flying in avila, golondrinas, green fields, winter season, 4 k, midday light, concept art, by wlop, ilya kuvshinov, artgerm, krenz cushart, greg rutkowski, pixiv. cinematic dramatic atmosphere, sharp focus, volumetric lighting, cinematic lighting, studio quality ",3605756204,150,10,k_lms,512,512,6c5479ccdcb1e88bf4b3bf89276420769fba5f178c7a19670a1b65e56827cd04,2022-08-14 01:19:00+00:00,0.043285585939884186,0.000592127
"an extremely buxom woman, illustration by john james audubon circa 1 8 3 8 ",660933762,150,7,k_lms,576,1024,4596a7e724da0b2a96f59ac5b3fb4a1f05b9234fbe8638c96b83e706634e6114,2022-08-14 01:20:00+00:00,0.8962284326553345,0.023098552599549294
"chromatic crystal prism birds refracting light in a swirling summer meadow, raytraced render ",3481621733,150,10,k_lms,512,512,df778e253e6d32168eb22279a9776b3cde107cc82da05517dd6d114724918651,2022-08-14 01:20:00+00:00,0.11319059133529663,0.000326176
mentally retarded person draws sonichu in the margins of the lindisfarne gospels ,1733509254,50,7,k_lms,512,512,fec3b29e38f24876b79948e7ddba7697f9a04f1b36b4361fe5cbab5b06e22578,2022-08-14 01:20:00+00:00,0.049244143068790436,0.7366922497749329
"will smith wearing a pink speedo on a moonlit beach in miami in the 8 0 s, polaroid photo ",3337054823,50,7,k_lms,512,512,117c1b7987c4233c8a073d6a22bcc54717fde20d2798410eae2f594c5756d1ac,2022-08-14 01:20:00+00:00,0.6649729609489441,0.001009437
"photographic portrait of a stunningly beautiful renaissance female in traditional inca dress, white irises and dark eye makeup, in soft dreamy light at sunset, god rays, contemporary fashion shoot, by edward robert hughes, annie leibovitz and steve mccurry, david lazar, jimmy nelsson, breathtaking, 8 k resolution, extremely detailed, establishing shot, artistic, hyperrealistic, perfect face, octane render ",1998682329,150,15,k_lms,512,512,89859448130ef9a2ebcd3249d8a728646acaead637d48da2dd68c69608d72f1d,2022-08-14 01:20:00+00:00,0.565203846,0.002893322
"excerpt from the illustrated sonichu miniature greek prose romance, written by ovid ",4157269975,50,7,k_lms,512,512,fec3b29e38f24876b79948e7ddba7697f9a04f1b36b4361fe5cbab5b06e22578,2022-08-14 01:21:00+00:00,0.13115370273590088,0.00097502
a mondrian painting of tetris ,1573652107,50,7,k_lms,512,512,dda858f3f4a14d3960d5294d24f2ac564b4584a6fef78805f3dbbc85470c2abc,2022-08-14 01:22:00+00:00,0.060976367,0.006401221
a bird robot ,2495371245,150,7,k_lms,576,1024,4596a7e724da0b2a96f59ac5b3fb4a1f05b9234fbe8638c96b83e706634e6114,2022-08-14 01:22:00+00:00,0.077697963,0.005587477
"flock of swallow birds flying in avila, golondrinas, green fields, spring season, 4 k, midday light, concept art, by wlop, ilya kuvshinov, artgerm, krenz cushart, greg rutkowski, pixiv. cinematic dramatic atmosphere, sharp focus, volumetric lighting, cinematic lighting, studio quality ",860519281,150,10,k_lms,512,512,6c5479ccdcb1e88bf4b3bf89276420769fba5f178c7a19670a1b65e56827cd04,2022-08-14 01:22:00+00:00,0.053434599190950394,0.001056383
"key anime visual of an anthropomorphic fox, wearing a tuxedo on a city rooftop at sunrise, modern anime style, official anime still ",4025602437,50,7,k_lms,512,512,117c1b7987c4233c8a073d6a22bcc54717fde20d2798410eae2f594c5756d1ac,2022-08-14 01:23:00+00:00,0.098338164,0.000889323
a screenshot of tetris painted by mondrian ,4187161064,50,7,k_lms,512,512,dda858f3f4a14d3960d5294d24f2ac564b4584a6fef78805f3dbbc85470c2abc,2022-08-14 01:23:00+00:00,0.064591013,0.000550694
"arcimboldo, giuseppe painting as a 3 d funco toy ",1393000129,50,7,k_lms,512,512,1ee0a604397be663e16f0932f4b26174c935eefef7a3144722bb1a7b0d051d98,2022-08-14 01:23:00+00:00,0.090547994,0.043937486
"photographic portrait of a stunningly beautiful renaissance female in traditional hopi dress, white irises and dark eye makeup, in soft dreamy light at sunset, god rays, contemporary fashion shoot, by edward robert hughes, annie leibovitz and steve mccurry, david lazar, jimmy nelsson, extremely detailed, hyperrealistic, perfect face, octane render ",2270005809,150,15,k_lms,512,512,89859448130ef9a2ebcd3249d8a728646acaead637d48da2dd68c69608d72f1d,2022-08-14 01:23:00+00:00,0.14889240264892578,0.00254835
"portrait of aggressive humanoid crocodile wearing boxing gloves, d & d, muscular! fantasy, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha ",1243093528,50,13,k_lms,512,704,3c594eac296a509fe98e489513add5f97f6a252e30a3667b87653a3140784cb3,2022-08-14 01:23:00+00:00,0.1690816879272461,0.007056965
"flock of swallows in avila, green fields, oaks, spring season, 4 k, midday light, concept art, by wlop, ilya kuvshinov, artgerm, krenz cushart, greg rutkowski, pixiv. cinematic dramatic atmosphere, sharp focus, volumetric lighting, cinematic lighting, studio quality ",1605396219,150,10,k_lms,512,512,6c5479ccdcb1e88bf4b3bf89276420769fba5f178c7a19670a1b65e56827cd04,2022-08-14 01:24:00+00:00,0.072122008,0.001369653
"a strange man from appalachia who talked to the hedgehog who was entirely yellow and bipedal whose eyes tapered together, from the illustrated sonichu miniature greek prose romance, written by ovid ",2634073276,50,7,k_lms,512,512,fec3b29e38f24876b79948e7ddba7697f9a04f1b36b4361fe5cbab5b06e22578,2022-08-14 01:24:00+00:00,0.11316372454166412,0.002453195
"photographic portrait of a stunningly beautiful renaissance female in traditional sari dress, white irises and dark eye makeup, in soft dreamy light at sunset, god rays, contemporary fashion shoot, by edward robert hughes, annie leibovitz and steve mccurry, david lazar, jimmy nelsson, extremely detailed, hyperrealistic, perfect face, octane render ",3920048251,150,15,k_lms,512,512,89859448130ef9a2ebcd3249d8a728646acaead637d48da2dd68c69608d72f1d,2022-08-14 01:24:00+00:00,0.12693120539188385,0.002908044
"esoteric etching print of an alchemists laboratory, amphitheatrum sapientiae aeternae, 1 5 9 5 ",2841752947,150,7,k_lms,576,1024,4596a7e724da0b2a96f59ac5b3fb4a1f05b9234fbe8638c96b83e706634e6114,2022-08-14 01:24:00+00:00,0.093366526,0.000635351
"a busy elaborate ornate outdoor sci - fi park, cinematic, shadows, partly cloudy day, 4 k, detailed, by zaha hadid and peter jackson and ridley scott and beeple and greg rutowski ",1195098515,100,20,k_lms,1024,768,9e1ee59715df5370f703859a2b08619783e31f55c0582398ccf719d9f7c68d58,2022-08-14 01:24:00+00:00,0.10210180282592773,0.000907555
"flock of spanish swallow birds in avila, green fields, oaks, morning light, spring, 4 k, midday light, concept art, by wlop, ilya kuvshinov, artgerm, krenz cushart, greg rutkowski, pixiv. cinematic dramatic atmosphere, sharp focus, volumetric lighting, cinematic lighting, studio quality ",2996874866,150,10,k_lms,512,512,6c5479ccdcb1e88bf4b3bf89276420769fba5f178c7a19670a1b65e56827cd04,2022-08-14 01:25:00+00:00,0.038052317,0.00106651
the sistine chapel decorated by adolf wolfli ,3649552677,50,7,k_lms,512,512,fec3b29e38f24876b79948e7ddba7697f9a04f1b36b4361fe5cbab5b06e22578,2022-08-14 01:25:00+00:00,0.092623323,0.005593
"photographic portrait of a stunningly beautiful renaissance female with pearlescent skin, white irises and dark eye makeup, in soft dreamy light at sunset, god rays, contemporary fashion shoot, by edward robert hughes, annie leibovitz and steve mccurry, david lazar, jimmy nelsson, extremely detailed, hyperrealistic, perfect face, octane render ",4037086347,150,15,k_lms,512,512,89859448130ef9a2ebcd3249d8a728646acaead637d48da2dd68c69608d72f1d,2022-08-14 01:25:00+00:00,0.5577839016914368,0.003594772
"portrait of aggressive humanoid crocodile wearing boxing gloves, d & d, muscular! fat! fantasy, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha ",2102924512,50,13,k_lms,512,704,3c594eac296a509fe98e489513add5f97f6a252e30a3667b87653a3140784cb3,2022-08-14 01:26:00+00:00,0.9486580491065979,0.061382405
"half - life 2 gman proudly showing off his dvd collection, in - game screenshot ",1228949927,150,10,k_lms,512,512,df778e253e6d32168eb22279a9776b3cde107cc82da05517dd6d114724918651,2022-08-14 01:26:00+00:00,0.094046474,0.000309383
"chubby donald trump apple bobbing, ben hur, loftis, cory behance hd by jesper ejsing, by rhads, makoto shinkai and lois van baarle, ilya kuvshinov, rossdraws global illumination ",1859029206,50,8,k_lms,512,512,1547cc26cbaee3bd66c4256e4f4da569620a9c106079f9124e50353b5f62bfee,2022-08-14 01:26:00+00:00,0.46188607811927795,0.003272156
"esoteric etching print of a mcdonald's burger and fries, amphitheatrum sapientiae aeternae, 1 5 9 5 ",5179714,150,7,k_lms,576,1024,4596a7e724da0b2a96f59ac5b3fb4a1f05b9234fbe8638c96b83e706634e6114,2022-08-14 01:26:00+00:00,0.12930059432983398,0.000547147
art brut notebook ,421959982,50,7,k_lms,512,512,fec3b29e38f24876b79948e7ddba7697f9a04f1b36b4361fe5cbab5b06e22578,2022-08-14 01:26:00+00:00,0.07275103,0.021134606
"photographic portrait of a stunningly beautiful renaissance female with iridescent glow, in soft dreamy light at sunset, contemporary fashion shoot, by edward robert hughes, annie leibovitz and steve mccurry, david lazar, jimmy nelsson, extremely detailed, hyperrealistic, perfect face, octane render ",2549067530,150,15,k_lms,512,512,89859448130ef9a2ebcd3249d8a728646acaead637d48da2dd68c69608d72f1d,2022-08-14 01:27:00+00:00,0.1873951405286789,0.001153233
"a busy elaborate ornate outdoor park designed by leonardo da vinci, cinematic, shadows, partly cloudy day, 4 k, detailed, by ",3159449851,100,12,k_lms,1024,768,9e1ee59715df5370f703859a2b08619783e31f55c0582398ccf719d9f7c68d58,2022-08-14 01:27:00+00:00,0.12132292985916138,0.000405619
"closeup flock of swallow birds flying in avila, golondrinas, green fields, oak, spring season, 4 k, morning light, concept art, by wlop, ilya kuvshinov, artgerm, krenz cushart, greg rutkowski, pixiv. cinematic dramatic atmosphere, sharp focus, volumetric lighting, cinematic lighting, studio quality ",3977592973,150,20,k_lms,512,512,6c5479ccdcb1e88bf4b3bf89276420769fba5f178c7a19670a1b65e56827cd04,2022-08-14 01:27:00+00:00,0.038222502917051315,0.000868247
art brut painting of walter white cooking meth ,3854783944,50,7,k_lms,512,512,fec3b29e38f24876b79948e7ddba7697f9a04f1b36b4361fe5cbab5b06e22578,2022-08-14 01:28:00+00:00,0.097970635,0.058033783
"esoteric etching print of the devil and his wife, amphitheatrum sapientiae aeternae, 1 5 9 5 ",2269546689,150,7,k_lms,576,1024,4596a7e724da0b2a96f59ac5b3fb4a1f05b9234fbe8638c96b83e706634e6114,2022-08-14 01:28:00+00:00,0.13028904795646667,0.005880781
"portrait of chuck, intricate artwork, concept art, octane render, deviantart, cinematic, key art, hyperrealism, iridescent accents, portrait photograph, nikon 3 5 mm, photograph by greg rutkowski ",3211381780,50,7,k_lms,512,512,fd502c3fe09ca8025de0776ba389a14bb9242142934e88b0480a181e967e6e68,2022-08-14 01:28:00+00:00,0.084856316,0.001346058
"art brut painting of walter white cooking meth, found doodled in a sketchbook ",2826072957,50,7,k_lms,512,512,fec3b29e38f24876b79948e7ddba7697f9a04f1b36b4361fe5cbab5b06e22578,2022-08-14 01:29:00+00:00,0.18562856316566467,0.017586337
"portrait of aggressive female bunny humanoid, d & d, sexy! fantasy, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha ",2533614023,50,13,k_lms,512,704,3c594eac296a509fe98e489513add5f97f6a252e30a3667b87653a3140784cb3,2022-08-14 01:29:00+00:00,0.9326719641685486,0.13580448925495148
